"","id","Veg.Type","BURNID","OzCBI","dNBRmax","dNIRmax","di35max","dNDVImax","dNDWImax","RBRmax","Severity_class","predict","dif"
"177","SWC057-Yanch02_plot6","Perth","SWC057",2.916666667,0.546859520507232,25,-28,0.286825817860301,0.270902750871755,0.431854123432358,"VH","VH",0
"178","SWC057-Yanch02_plot7","Perth","SWC057",2.916666667,0.554042553191489,24,-35,0.289241622574956,0.275286757038582,0.448601994935139,"VH","VH",0
"179","SWC057-Yanch05_CBI1","Perth","SWC057",2.85,0.613763285894433,21,-23.5,0.364823084850567,0.339554485249849,0.465084469413973,"VH","VH",0
"180","SWC057-Yanch05_CBI2","Perth","SWC057",2.75,0.708386009270965,26,-27,0.383686488949647,0.396326840966251,0.512597987481144,"VH","VH",0
"181","SWC057-Yanch05_CBI3","Perth","SWC057",2.708333333,0.722408963585434,30,-26.5,0.375565610859728,0.402317128577919,0.513891407313239,"VH","VH",0
"182","SWC057-Yanch05_CBI4","Perth","SWC057",2.835,0.672173913043478,27,-31,0.502748625687156,0.546078431372549,0.406596007679562,"VH","VH",0
"183","SWC057-Yanch05_CBI5","Perth","SWC057",2.82,0.525931164545026,18,-26.5,0.427644644512114,0.437976437976438,0.329481651962816,"VH","VH",0
"184","SWC057-Yanch05_plot1","Perth","SWC057",2.825,0.616638370118846,21,-22.5,0.359853121175031,0.304542486708329,0.46457548008478,"VH","VH",0
"185","SWC057-Yanch05_plot2","Perth","SWC057",2.775,0.538338016860698,21,-38.5,0.285178236397749,0.259773576487647,0.428504188061253,"VH","VH",0
"186","SWC057-Yanch05_plot3","Perth","SWC057",2.908333333,0.557333970377449,25,-28.5,0.292105263157895,0.276942355889724,0.4368761687327,"VH","VH",0
"187","SWC057-Yanch05_plot4","Perth","SWC057",2.875,0.669390320553111,20,-24.5,0.414228963524738,0.395969311805794,0.487505441522006,"VH","VH",0
"188","SWC057-Yanch05_plot5","Perth","SWC057",2.64375,0.567637540453074,21,-37,0.30689928628073,0.266978922716628,0.447781388735005,"VH","VH",0
"189","SWC057-Yanch05_plot6","Perth","SWC057",2.5375,0.514638560630257,21,-33.5,0.285164835164835,0.250668449197861,0.412267631455935,"VH","VH",0
"190","SWC057-Yanch05_plot7","Perth","SWC057",2.508333333,0.492727272727273,24,-25.5,0.252941176470588,0.251470588235294,0.386838912283206,"VH","VH",0
"191","SWC057-Yanch09_CBI1","Perth","SWC057",1.875,0.308464601003981,15,-32.5,0.227106227106227,0.156790577843209,0.255235880492889,"H","VH",1
"192","SWC057-Yanch09_CBI2","Perth","SWC057",1.2775,0.203966475811136,19,-14.5,0.164355062413315,0.0929839391377853,0.167918529591132,"M","H",1
"193","SWC057-Yanch09_CBI3","Perth","SWC057",0,0.000465983224603894,3,-3.5,0.0466666666666667,0.0276094276094276,0.000391367068652812,"U","M",2
"194","SWC057-Yanch09_CBI4","Perth","SWC057",1.975,0.329939668174962,18,-29,0.222727272727273,0.157253484770263,0.281020486554053,"H","VH",1
"195","SWC057-Yanch09_CBI5","Perth","SWC057",1.645,0.228282828282828,18,-18,0.184824159021407,0.111259160559627,0.187242644926636,"H","H",0
"196","SWC057-Yanch09_CBI6","Perth","SWC057",1.559375,0.132822477650064,12,-14.5,0.116573396470082,0.0635386119257087,0.10996179884815,"H","H",0
"197","SWC057-Yanch91_CBI1","Perth","SWC057",2.686666667,0.635903426791277,26,-22.5,0.420269961107298,0.414950419527079,0.435749264589729,"VH","VH",0
"198","SWC057-Yanch91_plot1","Perth","SWC057",2.213333333,0.452660550458716,19,-31,0.303613053613054,0.260950317288345,0.358969508690496,"VH","VH",0
"199","SWC057-Yanch91_plot3","Perth","SWC057",2.546666667,0.600517001391927,23,-17,0.35,0.36188622106857,0.427336579487646,"VH","VH",0
"200","SWC057-Yanch91_plot6","Perth","SWC057",2.581666667,0.521935483870968,21,-21,0.321319130307894,0.288653282201669,0.407443781320037,"VH","VH",0
"201","SWC057-ub1","Perth","SWC057",0,0.0283505154639175,2,-5,0.0634746922024624,0.0587529976019185,0.0221600844500673,"U","H",3
"202","SWC057-ub2","Perth","SWC057",0,0.018018018018018,1,-5.5,0.0473469387755102,0.048625135932888,0.0149130198119468,"U","L",1
"203","SWC057-ub3","Perth","SWC057",0,0.0237986270022884,2,-5.5,0.0654646324549237,0.0532732779374078,0.0184778186224431,"U","H",3
"204","SWC057-ub4","Perth","SWC057",0,0.0202020202020202,3,-3,0.0499283325370282,0.0501511834011052,0.0149143543203156,"U","M",2
"205","SWC057-ub5","Perth","SWC057",0,0.0282828282828283,2,-5,0.0629274965800273,0.0548098434004474,0.0235493990697988,"U","H",3
"206","SWC057-ub6","Perth","SWC057",0,0.0296022201665125,0,-2.5,0.0513368983957219,0.0144730890999548,0.0212613141751175,"U","M",2
"207","SWC057-ub7","Perth","SWC057",0,0.0133161512027491,1,-5,0.0640826873385013,0.034918102032196,0.0103013031480782,"U","M",2
"208","SWC057-ub8","Perth","SWC057",0,0.0169491525423729,2,-4.5,0.0315640980426733,0.0436345155552329,0.0136875675823649,"U","L",1
"209","SWC057-ub9","Perth","SWC057",0,0.0334746960701159,1,-10,0.0502421307506054,0.0480738850407097,0.0296034265966286,"U","M",2
"210","SWC057-ub10","Perth","SWC057",0,0.0599250936329588,4,-5.5,0.0808641975308642,0.0908817695497986,0.0429799042085385,"U","M",2
"211","SWC057-ub11","Perth","SWC057",0,0.0231481481481481,-1,-12,0.0757575757575758,0.0578231292517007,0.0201437457698134,"U","H",3
"212","SWC057-ub12","Perth","SWC057",0,0.0227513227513227,3,-3,0.049645390070922,0.0451376786336703,0.0188854094839891,"U","M",2
"213","SWC057-ub13","Perth","SWC057",0,-0.0182075204975968,3,-1,0.0189663347558084,0.019817439346625,-0.0165930756889025,"U","U",0
"214","SWC057-ub14","Perth","SWC057",0,0.119298245614035,7,-11.5,0.1414708886619,0.177681110925213,0.0820691070157018,"U","H",3
"215","SWC057-ub15","Perth","SWC057",0,0.0262591963780419,0,-5.5,0.0499282639885222,0.0467153284671533,0.0210357666970265,"U","L",1
"216","SWC057-ub16","Perth","SWC057",0,0.031003100310031,3,-5.5,0.0797312430011199,0.0731997722213594,0.0211430924255281,"U","H",3
"217","SWC057-ub17","Perth","SWC057",0,0.027445855115758,2,-5,0.0605209397344229,0.0520430107526882,0.0233765391145158,"U","M",2
"218","SWC057-ub18","Perth","SWC057",0,0.0282869785082174,1,-4.5,0.0473469387755102,0.0382853149025394,0.0236231030252353,"U","L",1
"219","SWC057-ub19","Perth","SWC057",0,0.0709219858156028,4,-8.5,0.0919540229885058,0.121919302071974,0.0504691103809913,"U","M",2
"220","SWC057-ub20","Perth","SWC057",0,-0.0213324007693653,1,-3.5,0.021279479533749,0.00642974047229367,-0.0179419178939601,"U","U",0
