"","id","Veg.Type","BURNID","OzCBI","preNBR","preNDVI","preNIR","prei35","preNDWI","dNBRmax","dNIRmax","di35max","dNDVImax","dNDWImax","RBRmax","Severity_class","predict","dif"
"97","PHS167-ub149","Northern Jarrah Forest","PHS167",0,0.278663629460896,0.629414610546686,383,1053.5,-0.0117370892018779,-0.0473683840184638,129,118.5,0.0117373238046511,-0.0364766725352113,-0.0370162775028774,"U","L",1
"98","PHS156-WB1","Northern Jarrah Forest","PHS156",0,0.597735399284863,0.813937753721245,91.6666666666667,299.833333333333,0.275148632580262,0.190534729455111,3.66666666666667,-509.666666666667,0.185750897030825,0.136954188135817,0.119178401591871,"U","U",0
"99","PHS156-WB2","Northern Jarrah Forest","PHS156",0,0.560758743331357,0.829742876997915,81.6666666666667,315.333333333333,0.230373831775701,0.173912200329671,-10.6666666666667,-401.833333333333,0.203160598516903,0.124848895628369,0.111356636274501,"U","U",0
"100","PHS156-WB4","Northern Jarrah Forest","PHS156",0,0.587544910179641,0.807965084560829,117.333333333333,393.666666666667,0.244928625093914,0.215472056753795,30.6666666666667,-414.833333333333,0.188267862800723,0.13991669191969,0.135641148936374,"U","U",0
"101","PHS156-WB5","Northern Jarrah Forest","PHS156",0,0.53545477323979,0.820558526440879,100.666666666667,377.833333333333,0.218532511433685,0.291331251961559,1.66666666666667,-487.166666666667,0.248713299919394,0.22321116201236,0.189612644013761,"U","VH",4
"102","PHS156-WE1OP","Northern Jarrah Forest","PHS156",1.8,0.474314101840352,0.741531074953321,242.25,720.625,0.153024282560706,0.460201012641939,9,-531.75,0.336230493182151,0.319115575234278,0.31193426001139,"H","VH",1
"103","PHS156-WB4OP","Northern Jarrah Forest","PHS156",2,0.458396788038211,0.675787464206172,339.666666666667,834.833333333333,0.137949659716971,0.203865661166659,8,-169,0.0913629294025886,0.0933302371447925,0.139691729375878,"H","VH",1
"104","PHS156-WE2OP","Northern Jarrah Forest","PHS156",2.1,0.543870192307692,0.751789976133652,242.666666666667,656.333333333333,0.230953521801629,0.450729398083866,2.66666666666666,-609.166666666667,0.331761041878709,0.347553521801629,0.291758751206518,"VH","VH",0
"105","PHS156-WE3OP","Northern Jarrah Forest","PHS156",2.1,0.625252847865432,0.773878689286544,243.25,615.125,0.318193592953976,0.522107273615249,18.5,-619.75,0.335247641644048,0.436031594010819,0.321049260144602,"VH","VH",0
"106","PHS156-WE5OP","Northern Jarrah Forest","PHS156",2.1,0.503309504898067,0.714889761401389,236,623.5,0.168072413083728,0.289785657041356,13.5,-467,0.210774021815458,0.20404363610531,0.192636991322468,"VH","VH",0
"107","PHS156-WB7OP","Northern Jarrah Forest","PHS156",2.2,0.557757894314489,0.712722781012882,271.333333333333,616.541666666667,0.254288760378639,0.326687899551005,28.6666666666667,-371.5,0.125734595222301,0.256298099560753,0.209582194093506,"VH","VH",0
"108","PHS156-WE4OP","Northern Jarrah Forest","PHS156",2.2,0.587910643889619,0.774449339207049,192,532,0.267995802728227,0.372057574774104,12.25,-540.75,0.236608527371861,0.285109188678059,0.234158903903693,"VH","VH",0
"109","PHS156-WB8","Northern Jarrah Forest","PHS156",2.4,0.634278180619644,0.815199882852541,157.75,475.25,0.323086775536343,0.467073819734117,-6.25,-521.375,0.36040232322969,0.376753231746319,0.285623464722762,"VH","VH",0
"110","PHS156-WB5OP","Northern Jarrah Forest","PHS156",2.4,0.607745442192277,0.76088304601265,241,607.5,0.29131423374261,0.262148895074818,8.5,-244.375,0.124542131241343,0.175126355471363,0.162952377796689,"VH","H",-1
"111","PHS156-WB8OP","Northern Jarrah Forest","PHS156",2.4,0.561151697464547,0.733206106870229,233,559.25,0.261827023271969,0.296265191170651,27.6666666666667,-442.458333333333,0.201067359541608,0.237988728204409,0.189651998363222,"VH","VH",0
