"","id","Veg.Type","BURNID","OzCBI","dNBRmax","dNIRmax","di35max","dNDVImax","dNDWImax","RBRmax","Severity_class","predict","dif"
"183","FRK050-LHH7","Warren","FRK050",2.08,0.637015072893501,29,-4.5,0.3493543758967,0.378716744913928,0.410899057657681,"VH","VH",-1
"184","FRK050-LKL13","Warren","FRK050",2.09,0.21102413568167,20,-10.5,0.212545879212546,0.261682242990654,0.124757378714424,"VH","H",-2
"185","FRK050-LKL5b","Warren","FRK050",2.11,0.213359674033831,12,-11,0.145877378435518,0.218579234972678,0.124854598222166,"VH","M",-3
"186","FRK050-LKM7b","Warren","FRK050",2.13,0.342307692307692,19,-16.5,0.289322617680827,0.370839112343967,0.207333550761776,"VH","VH",-1
"187","FRK050-LHH11","Warren","FRK050",2.13,0.513124034997427,22,-9,0.282943143812709,0.377173913043478,0.324128242948585,"VH","VH",-1
"188","FRK050-LKM11","Warren","FRK050",2.16,0.400628436763551,21,-17.5,0.319569892473118,0.417626844552254,0.23773198096466,"VH","VH",-1
"189","FRK050-LKH11","Warren","FRK050",2.17,0.513855627779678,27,-13,0.324561403508772,0.415686274509804,0.321977447430536,"VH","VH",-1
"190","FRK050-LKM7","Warren","FRK050",2.17,0.351026733824099,21,-24,0.35,0.444767441860465,0.202748926337018,"VH","VH",-1
"191","FRK050-LKM2","Warren","FRK050",2.19,0.348183462107513,16,-11.5,0.233652312599681,0.304842820730671,0.218168715698043,"VH","VH",-1
"192","FRK050-LJM2","Warren","FRK050",2.23,0.452813469206912,24,-7,0.35078394897688,0.309668695064233,0.288679607158463,"VH","VH",-1
"193","FRK050-LHH8","Warren","FRK050",2.23,0.609774436090226,28,-11,0.373582766439909,0.441073271413829,0.392483291632992,"VH","VH",-1
"194","FRK050-LJH2","Warren","FRK050",2.31,0.616931216931217,29,-4.5,0.416851441241685,0.378731343283582,0.39960382331068,"VH","VH",-1
"195","FRK050-LKM1","Warren","FRK050",2.33,0.0449065702230259,6,-1.5,0.0650406504065041,0.0271028037383177,0.0265487450996184,"VH","M",-3
"196","FRK050-LHH9","Warren","FRK050",2.4,0.494977168949772,25,-7,0.322448979591837,0.321818181818182,0.316756229198262,"VH","VH",-1
"197","FRK050-LHH4","Warren","FRK050",2.52,0.546666666666667,27,-2,0.304983388704319,0.269774361517481,0.386518972425171,"VH","VH",-1
"198","FRK050-LHL4","Warren","FRK050",0.6,0.158088824755491,12,-2.5,0.124006359300477,0.0998101866497944,0.108444159561613,"M","H",0
"199","FRK050-LKL9","Warren","FRK050",0.94,0.0277902285970416,3,-3.5,0.0469015520561912,0.0288116901020127,0.0159701985791159,"M","U",-2
"200","FRK050-LKL17","Warren","FRK050",1.05,0.0883482714468631,7,-3,0.0811594202898551,0.0619617224880383,0.0540421575822322,"M","H",0
"201","FRK050-LJL1","Warren","FRK050",1.05,0.156539134783696,14,-2.5,0.140840971919104,0.101811906816221,0.103917679933214,"M","H",0
"202","FRK050-LHM4","Warren","FRK050",1.33,0.366233766233766,18,-6.5,0.193502824858757,0.229395604395604,0.247201451651078,"M","VH",1
"203","FRK050-LHL6","Warren","FRK050",1.36,0.26555023923445,16,-0.5,0.153246753246753,0.133333333333333,0.183344400067391,"M","H",0
"204","FRK050-LKL16","Warren","FRK050",1.67,0.170348258706468,12,-6,0.125739946927944,0.14078431372549,0.108203424967055,"H","M",-2
"205","FRK050-LKH9","Warren","FRK050",1.68,0.0732226479352915,8,-3.5,0.062474645030426,0.0370042753943683,0.043606688961854,"H","U",-3
"206","FRK050-LHH4a","Warren","FRK050",1.74,0.563088512241055,26,-5.5,0.331313131313131,0.336681013868962,0.389560812527442,"H","VH",0
"207","FRK050-LKL8","Warren","FRK050",1.84,0.0666092449038185,7,-3,0.0544294826364281,0.0694520798973795,0.0386828941407587,"H","U",-3
"208","FRK050-LKL9b","Warren","FRK050",1.85,0.0599033816425121,6,-3.5,0.0599033816425121,0.0534025022886787,0.0341027537973691,"H","U",-3
"209","FRK050-LHM6","Warren","FRK050",1.87,0.416559416559417,21,-2,0.252701080432173,0.210397144132084,0.290602756805596,"H","VH",0
"210","FRK050-LKL8b","Warren","FRK050",1.93,0.107317073170732,8,-5,0.103395061728395,0.0843910806174957,0.0628203480818378,"H","H",-1
"211","FRK050-LJM1","Warren","FRK050",1.94,0.354029990627929,27,-14.5,0.307390817469205,0.33313143549364,0.214500640804694,"H","VH",0
"212","FRK050-LKM8b","Warren","FRK050",2.09,0.51969696969697,28,-9.5,0.323886639676113,0.366781345565749,0.33507219193873,"VH","VH",-1
"213","FRK050-LKM8","Warren","FRK050",2.1,0.337240193780278,19,-13,0.236670502493287,0.330489359615573,0.200736735445819,"VH","H",-2
"214","FRK050-ub69","Warren","FRK050",0,-0.0262565641410352,-3,-1,-0.00517598343685299,-0.0330744895024446,-0.0158922379131584,"U","U",0
"215","FRK050-ub70","Warren","FRK050",0,-0.0346598202824134,-3,-1,0.0135496523444465,-0.0356911696717522,-0.0226932900984133,"U","U",0
"216","FRK050-ub71","Warren","FRK050",0,-0.0256410256410257,-5,-1,-0.00379403794037947,-0.0311373320222878,-0.0153753901505251,"U","U",0
"217","FRK050-ub72","Warren","FRK050",0,-0.0249383392710331,-7,-1,-0.00227272727272732,-0.0429407937540664,-0.0148096335527057,"U","U",0
"218","FRK050-ub73","Warren","FRK050",0,0.0155038759689922,-1,-2.5,0.0175516882344192,0.0214546932141406,0.00929674753287557,"U","U",0
"219","FRK050-ub74","Warren","FRK050",0,-0.0154798761609908,-6,-1.5,0.0118831490344942,-0.0388591800356506,-0.00948185457490006,"U","U",0
"220","FRK050-ub75","Warren","FRK050",0,0.028906955736224,2,-3.5,0.050632911392405,0.07007007007007,0.0174186914534646,"U","U",0
"221","FRK050-ub76","Warren","FRK050",0,-0.00875190258751901,-1,-1.5,0.0160984848484849,-0.00139762403913347,-0.00642524865712302,"U","U",0
"222","FRK050-ub77","Warren","FRK050",0,-0.00475580757270899,-5,-1,0.000794912559618499,-0.0277227722772277,-0.00296010675511163,"U","U",0
"223","FRK050-ub78","Warren","FRK050",0,0.0633928571428571,0,-4.5,0.0172270075020839,0.0583179197040583,0.0450473314214654,"U","U",0
"224","DON081-HKL8","Warren","DON081",0,0.0650572831423895,-1,-8.5,0.0262725779967159,0.0618729096989967,0.0509216498358337,"U","U",0
"225","DON081-HKL10","Warren","DON081",1.15,0.104072398190045,12,-3.5,0.102345415778252,0.0941176470588235,0.0614610083346472,"M","H",0
"226","DON081-HKL1","Warren","DON081",1.32,0.0904761904761905,11,-4.5,0.0812137438643462,0.101719901719902,0.0534894850933251,"M","H",0
"227","DON081-HKL7","Warren","DON081",1.33,0.15104319717896,12,-7,0.106368563685637,0.163728946337642,0.0934986938377994,"M","H",0
"228","DON081-HKL3","Warren","DON081",1.36,0.157278481012658,9,-7,0.122850122850123,0.154304102976669,0.0997959904902654,"M","H",0
"229","DON081-HKU2","Warren","DON081",1.37,0.0428380187416332,8,-1.5,0.0439560439560439,0.0313138189244384,0.024082838945262,"M","M",-1
"230","DON081-HKU1","Warren","DON081",1.41,0.161585365853659,8,-7.5,0.108225108225108,0.151072124756335,0.0993759937599376,"H","H",-1
"231","DON081-HKU4","Warren","DON081",1.45,0.233441558441558,13,-10,0.175467775467775,0.191670765699295,0.149695611982311,"H","VH",0
"232","DON081-HKL9","Warren","DON081",1.48,0.0563298490127758,4,-1,0.0565223858396549,0.0010893246187364,0.0333021826319161,"H","H",-1
"233","DON081-HKL5","Warren","DON081",1.56,0.166968708469252,17,-10.5,0.147979918718623,0.23339422725612,0.0934903330522084,"H","H",-1
"234","DON081-HKL4","Warren","DON081",1.79,0.22609819121447,0,-13.5,0.106700810926163,0.159385640802724,0.162673572702073,"H","H",-1
"235","DON081-HKM5","Warren","DON081",1.9,0.336097637302457,21,-14.5,0.266457132879343,0.367724867724868,0.199139823505378,"H","VH",0
"236","DON081-HKM10","Warren","DON081",1.93,0.275983935742972,20,-13,0.241017136539525,0.335591185801252,0.165890563405102,"H","H",-1
"237","DON081-HKL2","Warren","DON081",1.93,0.209486166007905,5,-4,0.0634037819799778,0.125886524822695,0.140987569152629,"H","M",-2
"238","DON081-HKM1","Warren","DON081",1.93,0.308188785800726,17,-11,0.247311827956989,0.326530612244898,0.189932626124338,"H","H",-1
"239","DON081-HKM7","Warren","DON081",2.01,0.422248803827751,27,-16,0.354217257568399,0.409499451954695,0.254352819785623,"VH","VH",-1
"240","DON081-HKM1b","Warren","DON081",2.08,0.418029164825453,22,-11.5,0.286692759295499,0.423913043478261,0.254146469499871,"VH","VH",-1
"241","DON081-HKH10","Warren","DON081",2.37,0.535762744717969,30,-7,0.32,0.371963616907437,0.332484919391052,"VH","VH",-1
"242","DON081-HKM2","Warren","DON081",2.39,0.33679012345679,9,-14,0.148424543946932,0.288095238095238,0.217611537878607,"VH","VH",-1
"243","DON081-HKH1","Warren","DON081",2.42,0.413513513513514,23,-5,0.28,0.328757951121527,0.273033888323786,"VH","H",-2
"244","DON081-HKM9","Warren","DON081",2.43,0.346666666666667,21,-10.5,0.28,0.382495564754583,0.206226452508428,"VH","VH",-1
"245","DON081-HKH3","Warren","DON081",2.49,0.479701120797011,29,-3,0.372727272727273,0.365321147499365,0.312458681557394,"VH","VH",-1
"246","DON081-HKH4","Warren","DON081",2.5,0.481395837712844,20,-4.5,0.329768270944741,0.280898876404494,0.334856173424498,"VH","H",-2
"247","DON081-HKH9","Warren","DON081",2.51,0.446355446355446,22,-9,0.302020202020202,0.361280808931957,0.284562460415795,"VH","VH",-1
"248","DON081-HKH2","Warren","DON081",2.55,0.561643835616438,27,-7.5,0.378571428571429,0.401904761904762,0.359418968555223,"VH","VH",-1
"249","DON081-HKH5","Warren","DON081",2.56,0.508744038155803,26,-10,0.356209150326797,0.387254901960784,0.324336706097226,"VH","VH",-1
"250","DON081-HKM4","Warren","DON081",2.56,0.408450704225352,14,-9,0.252747252747253,0.230769230769231,0.289794246085279,"VH","H",-2
"251","DON081-HKM3","Warren","DON081",2.58,0.327777777777778,20,-7,0.273448181569593,0.270212765957447,0.214405116650919,"VH","VH",-1
"252","DON081-HKH8","Warren","DON081",2.65,0.652847873107426,28,-4,0.469387755102041,0.326821370750135,0.450747105237876,"VH","VH",-1
"253","DON081-HKH7","Warren","DON081",2.79,0.571283612379503,30,-2.5,0.385093167701863,0.397777777777778,0.372111960094793,"VH","VH",-1
"254","DON081-ub55","Warren","DON081",0,0.0652173913043478,3,-4,0.0473748473748474,0.0818294530927125,0.0379525845710093,"U","U",0
"255","DON081-ub56","Warren","DON081",0,0.00242718446601942,1,1,0.00228440890919479,-0.0169370229007634,0.00138617045460846,"U","U",0
"256","DON081-ub57","Warren","DON081",0,0.0398293029871977,0,-3.5,0.0307981220657277,0.0391437308868502,0.0262984137360372,"U","M",1
"257","DON081-ub58","Warren","DON081",0,0.0705882352941176,6,-4.5,0.0516351118760757,0.0972972972972973,0.041642086268522,"U","U",0
"258","DON081-ub59","Warren","DON081",0,0.0600229095074456,2,-6,0.0447072738024837,0.0712040541407403,0.0355188497315412,"U","U",0
"259","DON081-ub60","Warren","DON081",0,0.0198198198198198,0,-4,0.0247619047619048,0.0300751879699248,0.0133243696664668,"U","U",0
"260","DON081-ub61","Warren","DON081",0,0.0481927710843373,5,-4,0.0487804878048781,0.0784688995215311,0.029393825826885,"U","U",0
"261","DON081-ub62","Warren","DON081",0,0.0438898450946643,4,-2.5,0.0364309972213646,0.0631281960853465,0.0260049909186492,"U","M",1
"262","DON081-ub63","Warren","DON081",0,0.0235042735042735,6,-0.5,0.0379487179487179,0.0555189817862629,0.0136736327610297,"U","U",0
"263","DON081-ub64","Warren","DON081",0,-0.0358148893360161,-2,-1.5,0.0104072398190045,0.0025,-0.0245619893555514,"U","U",0
