"","id","Veg.Type","BURNID","OzCBI","dNBRmax","dNIRmax","di35max","dNDVImax","dNDWImax","RBRmax","Severity_class","predict","dif"
"174","WTN028-YNJH1","Northern Jarrah Forest","WTN028",2.58,0.569934640522876,31,-1.5,0.361052876776147,0.311827956989247,0.390413381508196,"VH","H",-1
"175","WTN028-YEJM4b","Northern Jarrah Forest","WTN028",2.58,0.617647058823529,33,-1,0.379084967320261,0.35096870342772,0.411490378963044,"VH","H",-1
"176","WTN028-YHM8","Northern Jarrah Forest","WTN028",2.59,0.418934240362812,5,-15,0.299004975124378,0.172665292532107,0.350442249583168,"VH","H",-1
"177","WTN028-YEJH6","Northern Jarrah Forest","WTN028",2.6,0.638096690559707,30,-2,0.33982683982684,0.304986338797814,0.456242734219961,"VH","H",-1
"178","WTN028-YHH8","Northern Jarrah Forest","WTN028",2.63,0.542224810716366,7,-17,0.319243604004449,0.236551724137931,0.438588846275787,"VH","H",-1
"179","WTN028-YEJH10","Northern Jarrah Forest","WTN028",2.66,0.575834034202411,28,-4,0.311363636363636,0.30168287787556,0.424242812296102,"VH","H",-1
"180","WTN028-YHL3","Northern Jarrah Forest","WTN028",2.68,0.346749226006192,5,-20.5,0.205283935621014,0.111341919401745,0.329099120541368,"VH","H",-1
"181","WTN028-YNJH7","Northern Jarrah Forest","WTN028",2.69,0.6137654064534,24,-3.5,0.32969696969697,0.281866583150642,0.454507184279794,"VH","H",-1
"182","WTN028-YNJH3","Northern Jarrah Forest","WTN028",2.7,0.624174562159058,32,-11,0.375790424570912,0.402733055839158,0.419085710738715,"VH","H",-1
"183","WTN028-YHM4","Northern Jarrah Forest","WTN028",2.75,0.454585537918871,12,-15.5,0.2389486260454,0.191119221411192,0.427753262292824,"VH","H",-1
"184","WTN028-YHH6a","Northern Jarrah Forest","WTN028",2.76,0.601204819277108,23,-1,0.304788732394366,0.254421768707483,0.4621097765389,"VH","H",-1
"185","WTN028-YHH3","Northern Jarrah Forest","WTN028",2.78,0.573021181716834,10,-17.5,0.295739348370927,0.255132898296992,0.481770967581688,"VH","H",-1
"186","WTN028-ub79","Northern Jarrah Forest","WTN028",0,0.00508701472556894,-5,-4,0.0272727272727273,0.00646551724137931,0.00340274028047534,"U","U",0
"187","WTN028-ub80","Northern Jarrah Forest","WTN028",0,0.0588235294117647,1,-7.5,0.0711825487944891,0.0700314748201439,0.0555031359271799,"U","U",0
"188","WTN028-ub81","Northern Jarrah Forest","WTN028",0,-0.0106038291605302,-4,-3.5,0.0306122448979592,-0.0238297872340425,-0.00778648590483834,"U","U",0
"189","WTN028-ub82","Northern Jarrah Forest","WTN028",0,-0.0217391304347826,-5,-5.5,0.0168266382272781,0.00598770382250735,-0.014695940981101,"U","U",0
"190","WTN028-ub83","Northern Jarrah Forest","WTN028",0,0.134542705971277,-2,-14.5,0.0717948717948718,0.118989968868903,0.0907550668604814,"U","U",0
"191","WTN028-ub84","Northern Jarrah Forest","WTN028",0,-0.0155728587319244,-5,-6,0.0252462200027743,0.0250880281690141,-0.0109184580953478,"U","U",0
"192","WTN028-ub85","Northern Jarrah Forest","WTN028",0,0.0267241379310345,-4,-6,0.0526315789473685,0.0151515151515152,0.0181057845061209,"U","U",0
"193","WTN028-ub86","Northern Jarrah Forest","WTN028",0,0.0365853658536586,-3,-6.5,0.0401162790697674,0.0526450950179764,0.023794038800146,"U","U",0
"194","WTN028-ub87","Northern Jarrah Forest","WTN028",0,0.00156985871271587,-5,-5,0.00526315789473686,0.0128893662728249,0.00108150549891472,"U","U",0
"195","WTN028-ub88","Northern Jarrah Forest","WTN028",0,0.00859453993933268,-4,-3.5,0.0124543116285366,0.00740740740740741,0.00586211343672264,"U","U",0
"196","WTN085-WJU10","Northern Jarrah Forest","WTN085",0.06,0.0394202898550724,11,1.5,0.100900900900901,0.0198306135096055,0.0254707881897948,"U","U",0
"197","WTN085-WJL10","Northern Jarrah Forest","WTN085",0.36,0.0584415584415584,10,-1,0.112280701754386,0.0451505016722408,0.0374759529302031,"U","L",1
"198","WTN085-WJL4","Northern Jarrah Forest","WTN085",0.88,0.0873680378594831,21,0.5,0.150296638101516,0.0776758409785933,0.0542403893375147,"L","M",1
"199","WTN085-WJL3","Northern Jarrah Forest","WTN085",1.02,0.0468864468864469,9,0.5,0.0960727036676404,0.0329692154915591,0.0294745471166755,"L","U",-1
"200","WTN085-WJL2","Northern Jarrah Forest","WTN085",1.05,0.06865486175831,13,0.5,0.12202462380301,0.0678683252940679,0.0426375964434457,"L","M",1
"201","WTN085-WJU1","Northern Jarrah Forest","WTN085",1.14,0.117105263157895,17,-3.5,0.110190369540873,0.129004329004329,0.0712707005349306,"L","U",-1
"202","WTN085-WJL1","Northern Jarrah Forest","WTN085",1.37,0.102399395427924,13,-1,0.0949367088607594,0.101722723543888,0.0641625666352522,"L","U",-1
"203","WTN085-WJL21","Northern Jarrah Forest","WTN085",1.48,0.124355891446238,15,-0.5,0.174841508174842,0.112743362831858,0.0796144899251382,"M","M",0
"204","WTN085-WJL17","Northern Jarrah Forest","WTN085",1.59,0.0565638233514821,14,0,0.127713920817369,0.0385797200409696,0.0351285460576566,"M","M",0
"205","WTN085-WJL23","Northern Jarrah Forest","WTN085",1.76,0.173636363636364,17,-4.5,0.22477650063857,0.194044036115951,0.107538989921739,"M","U",-2
"206","WTN085-WJL5","Northern Jarrah Forest","WTN085",1.83,0.1,15,-1.5,0.144047619047619,0.10207336523126,0.0624609618988132,"M","M",0
"207","WTN085-WJL6","Northern Jarrah Forest","WTN085",1.83,0.0659611992945327,12,0.5,0.138461538461538,0.0359767891682785,0.0417146738615185,"M","M",0
"208","WTN085-WJH19","Northern Jarrah Forest","WTN085",1.84,0.0598911070780399,14,2.5,0.124131682271217,0.01114901406107,0.0377336484664702,"M","M",0
"209","WTN085-WJL9","Northern Jarrah Forest","WTN085",1.92,0.208695652173913,20,-1.5,0.221787345075016,0.182608695652174,0.130353311788828,"M","M",0
"210","WTN085-WJM15","Northern Jarrah Forest","WTN085",1.94,0.397034291010195,27,-8.5,0.323827392120075,0.370434782608696,0.253329383192624,"M","H",1
"211","WTN085-WJM8","Northern Jarrah Forest","WTN085",2.03,0.2075,16,-1.5,0.199324995036728,0.152333621434745,0.136423405654175,"H","M",-1
"212","WTN085-WJM16","Northern Jarrah Forest","WTN085",2.05,0.411016144349478,26,-10.5,0.33972602739726,0.409674981103552,0.259931665838865,"H","H",0
"213","WTN085-WJM27","Northern Jarrah Forest","WTN085",2.06,0.107263513513513,11,0.5,0.165700082850041,0.0753119429590018,0.0708237414565376,"H","M",-1
"214","WTN085-WJH12","Northern Jarrah Forest","WTN085",2.07,0.400625978090767,22,-10.5,0.282692307692308,0.351415094339623,0.25737981317845,"H","H",0
"215","WTN085-WJH28","Northern Jarrah Forest","WTN085",2.14,0.427704752275025,32,-9.5,0.352813852813853,0.376050420168067,0.274321023042317,"H","H",0
"216","WTN085-WJM23","Northern Jarrah Forest","WTN085",2.2,0.355642403517342,28,-6.5,0.316887709991158,0.332007003024033,0.225943321124738,"H","H",0
"217","WTN085-WJM22","Northern Jarrah Forest","WTN085",2.26,0.393772893772894,31,-10.5,0.385064935064935,0.372363636363636,0.252185805809892,"H","H",0
"218","WTN085-WJH14","Northern Jarrah Forest","WTN085",2.27,0.39987686624596,30,-9,0.348111658456486,0.351309017677333,0.257725387944662,"H","H",0
"219","WTN085-WJH7","Northern Jarrah Forest","WTN085",2.31,0.579127134724858,39,2,0.438546150167384,0.33399170452301,0.390417626613895,"H","VH",1
"220","WTN085-WJH11","Northern Jarrah Forest","WTN085",2.46,0.473076923076923,27,-10,0.377622377622378,0.405623242736645,0.305014134801369,"H","H",0
"221","WTN085-WJH13","Northern Jarrah Forest","WTN085",2.72,0.310855263157895,21,-5.5,0.299248120300752,0.211111111111111,0.231445197695835,"VH","H",-1
"222","WTN085-ub89","Northern Jarrah Forest","WTN085",0,-0.019753086419753,0,-1.5,0.0646976090014064,-0.0423280423280423,-0.0124920948462301,"U","U",0
"223","WTN085-ub90","Northern Jarrah Forest","WTN085",0,-0.00716845878136207,2,1.5,0.0360258298402629,-0.00372093023255814,-0.00462664159026929,"U","U",0
"224","WTN085-ub91","Northern Jarrah Forest","WTN085",0,-0.027336860670194,3,3.5,0.0478877535458289,-0.0474529914529914,-0.0194462949789666,"U","U",0
"225","WTN085-ub92","Northern Jarrah Forest","WTN085",0,0.00179291797400272,4,2,0.0536082474226804,-0.0260740740740741,0.0011434350676099,"U","U",0
"226","WTN085-ub93","Northern Jarrah Forest","WTN085",0,0.000301386377335788,9,2,0.0778724654716426,-0.0234618539786711,0.00018881041508462,"U","U",0
